,bite_convert_date ,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,victim_zip
7216,2016-01-25,CAT,,MALE,BLACK,40299
7217,2016-01-24,DOG,PUG,MALE,FAWN,40118
7218,2016-01-21,DOG,CHOW CHOW,MALE,BLACK,40215
7219,2016-01-21,DOG,PIT BULL,MALE,BL WHT,40202
7220,2016-01-21,DOG,PIT BULL,MALE,BLU WHT,40212
7221,2016-01-25,CAT,,,,40299
7222,2016-01-25,DOG,SHIH TZU,MALE,BLK WHT,40205
7223,2016-01-26,DOG,AKITA,,,40223
7224,2016-01-25,DOG,BESINJI,MALE,BRN WHT,40219
7225,2016-01-21,DOG,BOXER,MALE,BRN WHT,40272
7226,2016-01-25,DOG,PIT BULL,MALE,RED WHT,40013
7227,2016-01-27,DOG,MIN PIN,,,40222
7228,2016-01-27,CAT,,MALE,BLACK,40223
7229,2016-01-23,DOG,BOXER,,WHT BLK,40214
7230,2016-01-26,DOG,CANE CORSO,MALE,FAWN,40212
7231,2016-01-26,DOG,CANE CORSO,MALE,FAWN,40212
7232,2016-01-28,DOG,GERM SHEPHERD,MALE,BLACK TAN,40291
7233,2016-01-30,DOG,PIT BULL,MALE,BLK BRN,40218
7234,2016-01-31,DOG,PIT BULL,FEMALE,BLACK,40258
7235,2016-01-29,DOG,SHIH TZU,,BRN TAN,40218
7236,2016-01-29,DOG,DOBERMAN,MALE,BLK TAN,40222
7237,2016-01-29,CAT,,MALE,TAN TABBY,40205
7238,2016-01-22,DOG,ROTTWEILER,,BLK BRN,40220
7239,2016-02-01,DOG,,MALE,GREY,40212
7240,2016-01-26,CAT,,,,40212
7241,2016-01-26,DOG,ROTTWEILER,MALE,BLACK TAN,40219
7242,2016-01-29,DOG,PIT BULL,FEMALE,TAN,40215
7243,2016-01-27,DOG,GERM SHEPHERD,,TAN BLK,40215
7244,2016-01-25,DOG,,,BLACK,40218
7245,2016-02-02,CAT,,,,40258
7246,2016-02-02,CAT,,MALE,GRAY,40216
7247,2016-02-01,CAT,,MALE,GRAY,40272
7248,2016-02-07,DOG,LABRADOR RETRIV,FEMALE,BLONDE,40245
7249,2016-02-06,DOG,POODLE,,WHITE,47172
7250,2016-02-05,DOG,POODLE,MALE,BLACK,40242
7251,2016-02-05,DOG,GERM SHEPHERD,MALE,TAN BLK,40215
7252,2016-02-07,DOG,POODLE,MALE,WHITE,40220
7253,2016-02-04,DOG,PIT BULL,MALE,TAN,40258
7254,2016-02-03,DOG,BEAGLE,FEMALE,WHT BRN,47111
7255,2016-02-08,DOG,GERM SHEPHERD,,,40219
7256,2016-02-03,DOG,PIT BULL,FEMALE,BLU WHT,40206
7257,2016-02-02,DOG,GERM SHEPHERD,MALE,YELLOW,40212
7259,2016-02-09,DOG,GOLD RETRIEVER,FEMALE,,40215
7260,2016-01-24,DOG,GERM SHEPHERD,MALE,BLK GRY,40272
7261,2016-02-10,DOG,,,,40299
7262,2016-02-11,CAT,,,GREY,40205
7263,2016-02-14,DOG,,,,40222
7264,2016-02-15,DOG,SHIH TZU,FEMALE,BLK WHT,40218
7265,2016-02-15,CAT,,,,40291
7267,2016-02-17,CAT,,FEMALE,TABBY,40272
7268,2016-02-18,DOG,PIT BULL,MALE,WHITE,40214
7269,2016-02-21,DOG,PIT BULL,FEMALE,BLK GRY,40229
7270,2016-02-21,DOG,,MALE,BLK BRN,40241
7271,2016-02-20,DOG,BLACK LAB,MALE,BLK WHT,40223
7272,2016-02-20,DOG,AM. ESKIMO,MALE,WHITE,40242
7273,2016-02-19,DOG,LABRADOR RETRIV,,,40217
7274,2016-02-16,DOG,PIT BULL,FEMALE,WHT BLK,40218
7275,2016-02-18,DOG,POMERANIAN,,BLONDE,40215
7276,2016-02-21,DOG,PIT BULL,FEMALE,BRN WHT,40213
7277,2016-02-19,DOG,BLACK LAB,MALE,BLK,40059
7278,2016-02-21,DOG,LABRADOR RETRIV,MALE,YELLOW,40299
7279,2016-02-24,DOG,GERM SHEPHERD,,BLACK,40258
7280,2016-02-23,DOG,CANE CORSO,FEMALE,BLK BRN,47150
7281,2016-02-21,DOG,GOLD RETRIEVER,MALE,RED,40214
7282,2016-02-20,CAT,,,WHT ORG,40229
7283,2016-02-19,CAT,,FEMALE,BRN,40272
7284,2016-02-20,DOG,CORGI,FEMALE,BLK WHT,40207
7285,2016-02-27,DOG,,,GRAY,40242
7286,2016-02-27,DOG,,,,40243
7287,2016-02-27,DOG,,,,40228
7288,2016-02-27,DOG,PIT BULL,MALE,BLK BRN,40219
7289,2016-02-27,DOG,PIT BULL,MALE,BRN,40245
7290,2016-02-28,DOG,CATTLE DOG,MALE,BLK,40291
7291,2016-02-28,DOG,CHICHAUHUA,MALE,WHITE,40216
7292,2016-02-25,DOG,PIT BULL,MALE,GRY WHT,40228
7293,2016-02-22,DOG,PIT BULL,FEMALE,RED WHT,40213
7294,2016-02-23,DOG,PIT BULL,FEMALE,WHT GRY,40212
7296,2016-02-26,DOG,,,,40291
7297,2016-02-29,DOG,,FEMALE,WHITE,40299
7298,2016-03-02,DOG,BOSTON TERRIER,FEMALE,BLACK,40245
7299,2016-02-29,DOG,DOBERMAN,MALE,BLK TAN,40059
7300,2016-02-21,DOG,MALTASE,FEMALE,BRN BLK,40291
7301,2016-02-21,DOG,DACHSHUND,MALE,BLK TAN,40291
7302,2016-02-02,DOG,BULL DOG,,TAN BK,40059
7303,2016-02-29,DOG,PIT BULL,FEMALE,GRY WHT,40206
7304,2016-02-29,DOG,PIT BULL,,GREY,40210
7305,2016-03-01,DOG,,,,40291
7306,2016-03-02,DOG,BEAGLE,,RED,40216
7307,2016-03-06,DOG,DOBERMAN,MALE,BROWN,40222
7308,2016-03-04,DOG,BORDER COLLIE M,MALE,WHIT BRN,40241
7309,2016-03-04,CAT,,MALE,GRY BRN,40214
7310,2016-03-05,DOG,,,,40272
7311,2016-03-05,DOG,ROTTWEILER,MALE,BRN BLK,40229
7312,2016-03-05,DOG,,,,40229
7313,2016-03-04,DOG,BULL DOG,,,40223
7314,2016-03-03,CAT,,,BRN TABBY,40207
7315,2016-03-02,CAT,,MALE,BLK WHT,40241
7316,2016-03-01,DOG,PIT BULL,MALE,TAN WHT,40229
7317,2016-03-07,CAT,,,,40243
7318,2016-03-08,DOG,,,,40203
7319,2016-03-08,DOG,BOXER,MALE,BROWN,40218
7320,2016-03-04,DOG,ROTTWEILER,FEMALE,BLK BRN,40014
7321,2016-03-08,DOG,CHOW CHOW,,GRAY,40291
7322,2016-03-08,DOG,PIT BULL,MALE,WHT BRN,40212
7323,2016-03-09,DOG,CORGI,MALE,WHT BRN,40214
7324,2016-03-07,DOG,GERM SHEPHERD,FEMALE,TAN,40218
7325,2016-03-06,DOG,COCKER SPAINEL,,BROWN,40204
7326,2016-03-09,DOG,,,,40218
7327,2016-03-04,DOG,PIT BULL,MALE,BLK WHT,40210
7328,2016-03-04,DOG,CANE CORSO,FEMALE,BL WHT,40210
7329,2016-03-06,DOG,PIT BULL,MALE,WHT BRN,40214
7330,2016-03-06,CAT,,,GRAY,40243
7331,2016-03-03,DOG,PIT BULL,FEMALE,BRN WHT,40203
7332,2016-03-09,DOG,GOLD RETRIEVER,MALE,GOLDEN,40241
7333,2016-03-08,DOG,,MALE,WHT BLK,40214
7334,2016-03-09,DOG,,,,40071
7335,2016-03-10,DOG,BOXER,FEMALE,BRENDLE,40245
7336,2016-03-12,DOG,,UNKNOWN,WHT BRN,40211
7337,2016-03-12,DOG,POMERANIAN,UNKNOWN,BROWN,40228
7338,2016-03-13,DOG,PIT BULL,UNKNOWN,GRAY,40216
7339,2016-03-07,DOG,GERM SHEPHERD,UNKNOWN,TAN/BLK,40218
7341,2016-03-09,DOG,PIT BULL,FEMALE,BRNDL/WHT,40215
7342,2016-03-01,DOG,BOXER,FEMALE,BRINDLE,40291
7343,2016-03-12,DOG,,UNKNOWN,,40229
7344,2016-03-12,CAT,,FEMALE,BROWN,40215
7345,2016-03-13,DOG,,MALE,BRN/BLK,40299
7346,2016-03-14,DOG,LABRADOR RETRIV,UNKNOWN,CHOCOLATE,40220
7347,2016-03-14,DOG,SCHNAUZER,UNKNOWN,WHITE,40206
7348,2016-03-12,DOG,CHICHAUHUA,MALE,BLK/WHT,40215
7349,2016-02-28,DOG,PIT BULL,FEMALE,BLUE/BR-BR,40211
7350,2016-03-15,DOG,AM BULLDOG,MALE,GRY WHT,40212
7351,2016-03-12,DOG,BEAGLE,UNKNOWN,BRINDLE/BR,40241
7352,2016-03-16,DOG,PIT BULL,UNKNOWN,,40211
7353,2016-03-16,DOG,PIT BULL,UNKNOWN,BRN/WHT,40212
7354,2016-03-16,DOG,GERM SHEPHERD,FEMALE,BRN/BLK,40218
7355,2016-03-16,DOG,GERM SHEPHERD,MALE,TAN,40205
7356,2016-03-15,DOG,PIT BULL,MALE,BRN/BLK,40216
7357,2016-03-15,DOG,PIT BULL,FEMALE,WHT/BRN,40204
7358,2016-03-17,DOG,ROTTWEILER,MALE,BLK/BRND,40047
7359,2016-03-17,DOG,,FEMALE,WHT/TAN,40291
7360,2016-03-14,CAT,,FEMALE,,40223
7361,2016-03-15,DOG,COLLIE,MALE,BLK,40218
7362,2016-03-17,DOG,GOLD RETRIEVER,FEMALE,,40207
7363,2016-03-13,CAT,,MALE,BLK,40258
7364,2016-03-19,DOG,TOY FOX TERRIER,MALE,WHT/BLK,40220
7365,2016-03-15,DOG,PIT BULL,UNKNOWN,TAN/BRN,40216
7366,2016-03-18,DOG,DACHSHUND,MALE,BRN,40291
7367,2016-03-20,DOG,,UNKNOWN,GOLDEN,40208
7368,2016-03-18,DOG,GOLD RETRIEVER,MALE,GOLDEN,40216
7369,2016-03-18,CAT,,UNKNOWN,,40204
7370,2016-03-19,DOG,BOXER,UNKNOWN,TAN/BLK,40291
7371,2016-03-21,DOG,HAVANESE,MALE,BLK WHT,
7372,2016-03-21,DOG,,,RED BRN,40212
7373,2016-03-19,DOG,BOXER,MALE,BROWN,40218
7374,2016-03-16,DOG,,MALE,BRN WHT,40202
7375,2016-03-19,DOG,POMERANIAN,MALE,WHITE,40215
7376,2016-03-22,DOG,ROTTWEILER,MALE,BLK BRN,40241
7377,2016-03-22,DOG,SHAR-PEI,FEMALE,TAN,40215
7378,2016-03-22,DOG,CHICHAUHUA,MALE,BLACK,40217
7379,2016-03-24,CAT,,FEMALE,BLK WHT,40214
7380,2016-03-20,DOG,FOX TERRIER,,,40218
7381,2016-03-24,DOG,BOXER,FEMALE,,40214
7382,2016-03-21,DOG,GOLD RETRIEVER,,LEXI,40205
7383,2016-03-24,DOG,,FEMALE,WHITE,40205
7384,2016-03-24,DOG,BEAGLE,MALE,YELLOW,40220
7385,2016-03-20,DOG,GERM SHEPHERD,MALE,BROWN,40207
7386,2016-03-20,DOG,CANE CORSO,FEMALE,BLUE,40241
7387,2016-03-19,DOG,PIT BULL,MALE,TAN,40203
7388,2016-03-19,DOG,,MALE,,40218
7389,2016-03-25,DOG,PIT BULL,,,40526
7390,2016-03-26,DOG,WEIMARANER,MALE,GRAY,40291
7391,2016-03-26,DOG,,,,40245
7392,2016-03-26,DOG,HUSKY,,,40208
7393,2016-03-26,DOG,BEAGLE,,,40212
7394,2016-03-27,CAT,,MALE,ORG WHT,40243
7395,2016-03-17,DOG,WELSH CORGI,MALE,BLK WHT,40118
7396,2016-03-26,DOG,,MALE,,40217
7397,2016-03-24,CAT,,,BLACK,40216
7398,2016-03-28,DOG,DACHSHUND,MALE,BRN,40291
7399,2016-03-26,CAT,,,,40207
7400,2016-03-27,DOG,GERM SHEPHERD,MALE,TAN BLK,40299
7401,2016-03-26,DOG,PIT BULL,FEMALE,BLUE,40208
7402,2016-03-20,DOG,,,BRN,40208
7403,2016-03-28,DOG,PIT BULL,,BRINDLE,40219
7404,2016-03-25,DOG,LABRADOR RETRIV,MALE,BRN,40299
7405,2016-03-28,DOG,GERM SHEPHERD,,BLK BRN,40210
7406,2016-03-27,DOG,PEKINGESE,MALE,BRN  TAN,40207
7407,2016-03-29,DOG,PIT BULL,,,40214
7408,2016-03-23,DOG,,MALE,,40291
7409,2016-03-31,DOG,PIT BULL,,BROWN,40211
7410,2015-03-31,DOG,ROTTWEILER,,,40243
7411,2016-03-31,DOG,PIT BULL,FEMALE,TAN,40219
7412,2016-03-27,DOG,PIT BULL,MALE,BRN GRY,45036
7413,2016-04-01,DOG,HEELER,MALE,BLUE,40291
7414,2016-03-28,DOG,AM BULLDOG,,BRN,40219
7415,2016-03-31,DOG,AM BULLDOG,MALE,BRN WHT,40213
7416,2016-03-26,DOG,AAUST. TERR.,MALE,BL BRN,40299
7417,2016-03-28,DOG,GERM SHEPHERD,MALE,BLK BRN,40216
7418,2016-03-25,DOG,POODLE,FEMALE,WHITE,40299
7419,2016-04-01,DOG,PIT BULL,FEMALE,TN WHT,40202
7420,2016-04-01,DOG,SCHNAUZER,MALE,BLACK,40228
7421,2016-04-02,DOG,PIT BULL,MALE,BLACK,40206
7422,2016-03-30,CAT,,,,40228
7423,2016-03-31,DOG,SCHNAUZER,MALE,BLK WHT,40291
7424,2016-04-01,DOG,BORDER COLLIE M,MALE,BLK TN,40206
7425,2016-04-01,BAT,,,,40217
7426,2016-04-02,DOG,,,BLK WHT,40245
7427,2016-04-03,DOG,POMERANIAN,MALE,WHITE,40216
7428,2016-04-05,DOG,BULLMASTIFF,MALE,BRINDLE,40211
7429,2016-04-03,DOG,,,,40223
7430,2016-04-06,CAT,,MALE,BLKC,40220
7431,2016-04-06,DOG,COCKER SPAINEL,MALE,BRN,40258
7432,2016-04-02,DOG,PIT BULL,MALE,BRN WHT,40202
7433,2016-04-07,DOG,,MALE,GREY,40222
7434,2016-04-06,DOG,BOXER,,,40258
7435,2016-03-30,DOG,LABRADOR RETRIV,FEMALE,YELLOW,40241
7436,2016-04-08,DOG,GERM SHEPHERD,,,40229
7437,2016-03-31,DOG,PIT BULL,FEMALE,WHT BRN,40258
7438,2016-04-02,DOG,PIT BULL,MALE,BRN WHT,40031
7439,2016-04-03,DOG,,FEMALE,BLUE,40216
7440,2016-04-08,DOG,CHOW CHOW,MALE,BLUE,40216
7441,2016-04-09,DOG,,MALE,TAN,40210
7442,2016-04-10,DOG,,FEMALE,BLOND,40299
7443,2016-03-30,CAT,,FEMALE,LILAC,40228
7444,2016-04-02,DOG,PIT BULL,MALE,BRN WHT,40212
7445,2016-04-09,DOG,,,,40216
7446,2016-04-11,DOG,PIT BULL,,,40208
7447,2016-04-02,DOG,GERM SHEPHERD,FEMALE,BLK TAN,40213
7448,2016-04-11,DOG,,MALE,TAN BLK,40203
7449,2016-04-11,CAT,,,BLK WHT,40291
7450,2016-04-11,DOG,BEAGLE,FEMALE,,40071
7451,2016-04-06,DOG,CANE CORSO,FEMALE,BRINDLE,40215
7452,2016-04-09,DOG,GREAT DANE,FEMALE,BLK WHT,40214
7453,2016-04-09,DOG,SCHNAUZER,MALE,WHT,40216
7454,2016-04-11,DOG,,,,40214
7455,2016-04-11,DOG,GERM SHEPHERD,MALE,BLK TAN,40203
7456,2016-04-13,DOG,PIT BULL,FEMALE,BRN WHT,40219
7457,2016-04-13,DOG,PIT BULL,,BLACK,40210
7458,2016-04-13,DOG,CORGI,MALE,BRN,40206
7459,2016-04-14,DOG,LABRADOR RETRIV,MALE,,40205
7460,2016-04-13,DOG,PIT BULL,MALE,BLK WHT,40210
7461,2016-04-12,DOG,PIT BULL,MALE,BRN,40214
7462,2016-04-09,DOG,YORKSHIRE TERRIER,MALE,BLK TAN,40211
7463,2016-04-15,DOG,LABRADOR RETRIV,MALE,BLONDE,40220
7464,2016-04-13,CAT,,MALE,GRY WHT,40219
7465,2016-04-16,DOG,,MALE,WHITE BRN,40202
7466,2016-04-14,DOG,PIT BULL,MALE,BRN WHT,40272
7467,2016-04-15,DOG,CHICHAUHUA,FEMALE,GREY WHT,40245
7468,2016-04-16,CAT,,,TABBY,40229
7469,2016-04-16,DOG,,,,46219
7470,2016-04-18,DOG,LABRADOR RETRIV,MALE,BLK WHT,40205
7471,2016-04-05,DOG,ENGLISH BULLDOG,FEMALE,BRN WHT,40222
7472,2016-04-14,CAT,,,SILVER,40220
7473,2016-04-16,CAT,,FEMALE,GRY GLK,40216
7474,2016-04-15,DOG,PIT BULL,MALE,WHT BRN,40220
7475,2016-04-16,DOG,PIT BULL,MALE,BRINDLE,40210
7476,2016-04-18,CAT,,,,40219
7477,2016-04-19,DOG,CANE CORSO,MALE,BLUE,40216
7478,2016-04-18,DOG,CHICHAUHUA,FEMALE,TAN,40208
7479,2016-04-18,DOG,MIN PIN,MALE,BLK TAN,40215
7480,2016-04-08,DOG,CHICHAUHUA,MALE,CREAM,40219
7481,2016-04-19,DOG,,,WHT BLK,40291
7482,2016-04-19,CAT,,MALE,BRN TAN,40208
7483,2016-04-20,DOG,BORDER COLLIE M,MALE,TAN,47172
7484,2016-04-20,DOG,PIT BULL,,,40216
7485,2016-04-19,DOG,CHICHAUHUA,MALE,BLK WHT,40219
7486,2016-04-21,DOG,MIN PIN,MALE,BLK BRN,40241
7487,2016-04-17,CAT,,FEMALE,BRN,40215
7488,2016-04-16,DOG,FOX TERRIER,MALE,BLK BRN,
7489,2016-04-19,DOG,POODLE,MALE,GRY WHIT,42701
7490,2016-04-23,DOG,COCKER SPAINEL,MALE,BLACK,40218
7491,2016-04-22,DOG,,,BLACK,40218
7492,2016-04-24,DOG,PIT BULL,FEMALE,BRN WHT,40205
7493,2016-04-24,CAT,,,,40203
7494,2016-04-19,DOG,LABRADOR RETRIV,FEMALE,GOLD BRN,40215
7495,2016-04-14,DOG,GERM SHEPHERD,MALE,BRN BLK,40059
7496,2016-04-21,DOG,GERM SHEPHERD,FEMALE,BLK BRN,40291
7497,2016-04-21,DOG,GERM SHEPHERD,FEMALE,SABLE,40291
7498,2016-04-23,DOG,,,BROWN,
7499,2016-04-25,CAT,,FEMALE,CALICO,40245
7500,2016-04-23,DOG,AM. ESKIMO,MALE,WHITE,40215
7501,2016-04-24,DOG,POODLE,MALE,RED BRN,40258
7502,2016-04-25,CAT,,FEMALE,BRN BLK,40217
7503,2016-04-25,CAT,,,WHITE,40299
7504,2016-04-23,DOG,,MALE,BLK WHT,40208
7506,2016-04-27,DOG,,,,40213
7507,2016-04-06,DOG,,MALE,BRN,
7508,2016-04-28,DOG,MIN PIN,MALE,BLC,40241
7509,2016-04-28,DOG,PIT BULL,,,40210
7510,2016-05-01,DOG,,,BROWN,40272
7511,2016-04-30,DOG,,MALE,FAWN,40215
7512,2016-04-29,CAT,,FEMALE,CALICO,40291
7513,2016-04-29,CAT,,FEMALE,BLACK,40204
7514,2016-05-01,DOG,,MALE,,40243
7515,2016-04-30,CAT,,FEMALE,TAN,40202
7516,2016-05-01,DOG,LABRADOR RETRIV,MALE,BLACK,40219
7517,2016-04-16,DOG,PIT BULL,MALE,GRY WHT,40272
7518,2016-04-29,DOG,PIT BULL,MALE,GRY WHT,40258
7519,2016-04-19,DOG,PIT BULL,FEMALE,BLK WHT,40214
7520,2016-04-28,CAT,,MALE,ORANGE,40204
7521,2016-04-24,DOG,AAUST. TERR.,FEMALE,TRI,40214
7522,2016-04-28,DOG,COCKER SPAINEL,MALE,WHT BUFF,40220
7523,2016-05-01,DOG,PIT BULL,FEMALE,RED,40219
7524,2016-05-03,DOG,CANE CORSO,MALE,BRINDLE,40218
7525,2016-05-01,DOG,PIT BULL,FEMALE,BLK WHT,40228
7526,2016-05-03,DOG,,MALE,BLK BRN,40213
7527,2016-05-04,DOG,BORDER COLLIE,FEMALE,BLK WHT,40223
7528,2016-05-07,DOG,ALASK. MALAMUTE,MALE,WHT BRN,46032
7529,2016-05-08,DOG,HUSKY,MALE,BRN,40218
7530,2016-05-06,DOG,,,BRN,40241
7531,2016-05-06,DOG,,,,40228
7532,2016-05-07,DOG,,MALE,WHITE,40272
7533,2016-05-07,DOG,,,,40299
7534,2016-05-07,DOG,,,,40229
7535,2016-05-07,DOG,PIT BULL,MALE,BROWN,40215
7536,2016-05-07,CAT,,FEMALE,CALICO,40220
7537,2016-05-08,DOG,PIT BULL,,,40229
7538,2016-05-06,DOG,PIT BULL,,,40212
7539,2016-05-08,DOG,BEAGLE,MALE,TRI,40291
7540,2016-05-07,DOG,PIT BULL,FEMALE,WHT BRN,40204
7541,2016-05-09,DOG,,MALE,WHT BRN,40216
7542,2016-05-09,DOG,PIT BULL,MALE,BRN WHT,40212
7543,2016-05-07,DOG,PIT BULL,FEMALE,BLUE WHT,40229
7544,2016-05-04,DOG,BOXER,MALE,BRN WHT,40211
7545,2016-05-06,DOG,PIT BULL,FEMALE,BLK WHT,40258
7546,2016-05-06,DOG,PIT BULL,FEMALE,BLK WHT,40258
7547,2016-05-07,DOG,,MALE,WHT BRN,40047
7548,2016-04-15,DOG,GERM SHEPHERD,,BRN TAN,
7549,2016-05-05,DOG,BOXER,,TAN,40165
7550,2016-05-11,DOG,BEAGLE,,WHITE TAN,40215
7551,2016-05-11,DOG,MIN PIN,FEMALE,BLACK,40203
7552,2016-05-11,DOG,,,,40220
7553,2016-05-12,DOG,,MALE,BLK WHT,40223
7554,2016-05-12,DOG,HUSKY,MALE,WHITE,40241
7555,2016-05-13,CAT,,FEMALE,BLK,40242
7556,2016-05-13,DOG,GERM SHEPHERD,MALE,BRN WHT,40212
7557,2016-05-12,DOG,,MALE,WHT BRN,40229
7558,2016-05-13,RACCOON,,,,40241
7559,2016-05-14,CAT,,,,40067
7560,2016-05-07,DOG,LAKELAND TER.,MALE,YELLOW,40299
7561,2016-05-06,DOG,PIT BULL,MALE,BLK WHT,40215
7562,2016-05-15,DOG,CHICHAUHUA,MALE,BLK BRN,40211
7563,2016-05-14,CAT,,FEMALE,CALICO,40204
7564,2016-05-16,DOG,GREAT DANE,MALE,BLCK,40059
7565,2016-05-16,DOG,LABRADOR RETRIV,MALE,BLACK,40218
7566,2016-05-16,DOG,PIT BULL,MALE,BLUE,40014
7567,2016-05-16,CAT,,MALE,,40258
7568,2016-05-08,DOG,YORKSHIRE TERRIER,FEMALE,BRN,40245
7569,2016-05-13,DOG,GREAT PYRENEESE,FEMALE,WHT TAN,40217
7570,2016-05-13,DOG,GERM SHEPHERD,MALE,BLK SABLE,40218
7571,2016-05-13,DOG,PIT BULL,,BRDLE WHT,40212
7572,2016-05-13,DOG,PIT BULL,,,40212
7573,2016-05-18,DOG,BEARDED COLLIE,FEMALE,GRY WHT,40223
7574,2016-05-19,HORSE,,MALE,BROWN,40245
7575,2016-05-17,CAT,,FEMALE,WHT BRN,40206
7576,2016-05-17,DOG,PIT BULL,FEMALE,BRN WHT,40208
7577,2016-05-18,CAT,,FEMALE,GREY,40207
7578,2016-05-20,DOG,PIT BULL,MALE,BRN/WHT,40212
7579,2016-05-22,CAT,,UNKNOWN,ORANGE,40223
7581,2016-05-21,DOG,COON HOUND,UNKNOWN,BLK/TAN,40223
7583,2016-05-23,DOG,MASTIF,MALE,RED,40214
7584,2016-05-22,DOG,HUSKY,UNKNOWN,WHT/BLK,40299
7585,2016-05-23,DOG,PIT BULL,MALE,TAN/WHT,40210
7586,2016-05-03,CAT,,MALE,ORANGE,40272
7587,2016-05-23,DOG,,FEMALE,BRN BLK,40229
7588,2016-05-22,DOG,,MALE,WHITE,40271
7589,2016-05-22,CAT,,MALE,WHT/GRY,40219
7590,2016-05-15,DOG,GOLD RETRIEVER,MALE,WHT/GOLD,40258
7591,2016-05-23,DOG,PIT BULL,MALE,TAN,40210
7593,2016-05-21,DOG,PIT BULL,MALE,BROWN,40291
7595,2016-05-23,BAT,,,,40219
7596,2016-05-26,DOG,,UNKNOWN,,40211
7597,2016-05-20,DOG,PIT BULL,MALE,BRN/WHT,40212
7598,2016-05-24,DOG,PIT BULL,FEMALE,BRN/WHT,40217
7599,2016-05-25,DOG,PEKINGESE,MALE,TRI/CLR,40215
7601,2016-05-27,DOG,PIT BULL,MALE,FAWN,40216
7602,2016-05-27,DOG,,MALE,WHITE,40216
7603,2016-05-28,CAT,,FEMALE,WHITE,40299
7604,2016-05-29,DOG,POODLE,,BROWN,40272
7605,2016-05-29,DOG,,FEMALE,WHIT TAN,40215
7606,2016-05-29,DOG,,,,40220
7607,2016-05-30,DOG,,,BLACK,40272
7608,2016-05-30,DOG,PIT BULL,MALE,BRN WHT,40216
7609,2016-05-30,DOG,BULL DOG,MALE,WHT BEIGE,40121
7610,2016-05-30,DOG,,MALE,BLACK,40291
7611,2016-05-29,DOG,GREYHOUND,MALE,BLACK,40059
7612,2016-05-29,DOG,PIT BULL,FEMALE,BRN WHT,40272
7613,2016-05-27,DOG,WELSH CORGI,FEMALE,BRN WHT,40202
7614,2016-05-26,DOG,PIT BULL,FEMALE,TAN WHT,40165
7615,2016-05-27,DOG,PIT BULL,FEMALE,TAN,40220
7616,2016-05-27,DOG,GERM SHEPHERD,FEMALE,TRI,40220
7617,2016-05-31,DOG,PIT BULL,MALE,WHT GRY,40215
7618,2016-05-31,DOG,,,,40291
7619,2016-05-31,DOG,BOXER,MALE,FAWN,40219
7620,2016-05-31,DOG,,,,40229
7621,2016-06-01,DOG,LABRADOR RETRIV,MALE,BLK,40291
7622,2016-06-01,DOG,PIT BULL,MALE,BLACK,40219
7623,2016-05-27,DOG,BLACK LAB,MALE,BLACK,40216
7624,2016-05-28,CAT,,,BLK WHT,40071
7625,2016-06-01,CAT,,MALE,WHITE,40220
7626,2016-05-31,DOG,PIT BULL,MALE,BRN WHT,40245
7627,2016-05-31,DOG,PIT BULL,MALE,WHITE,40212
7628,2016-06-01,DOG,,FEMALE,BLACK,40223
7629,2016-06-03,DOG,PIT BULL,,BROWN,40222
7630,2016-05-30,DOG,AAUST. TERR.,MALE,BLACK,47725
7631,2016-06-01,CAT,,,WHT GRY,40208
7632,2015-06-02,DOG,,,,40217
7633,2016-06-01,DOG,SHIH TZU,FEMALE,BLK GRY,40211
7634,2016-06-01,CAT,,,,40213
7635,2016-06-02,BAT,,,,40207
7636,2016-06-06,DOG,MIN PIN,MALE,BLK BRN,40291
7637,2016-06-03,DOG,PIT BULL,MALE,BRN WHT,40211
7638,2016-06-04,DOG,BEAGLE,MALE,TAN BLK,40071
7639,2016-06-03,CAT,,,,47150
7640,2016-06-03,CAT,,MALE,WHITE,40213
7641,2016-06-01,DOG,,,,40206
7642,2016-06-04,CAT,,,,40223
7643,2016-05-25,DOG,CHICHAUHUA,,,40222
7644,2016-05-31,DOG,CHOW CHOW,MALE,BROWN,40031
7645,2016-06-07,DOG,,MALE,BLACK,40219
7646,2016-06-07,DOG,,,BROWNISH,40291
7647,2016-06-06,CAT,,FEMALE,TAN BRN,40213
7648,2016-05-29,DOG,COCKER SPAINEL,MALE,BLK WHT,40228
7649,2016-06-07,DOG,,UNKNOWN,GRAY,40215
7650,2016-06-07,DOG,GOLD RETRIEVER,UNKNOWN,,40206
7651,2016-06-03,DOG,PIT BULL,MALE,BLK WHT,40213
7652,2016-06-01,DOG,PIT BULL,MALE,BLK WHT,40219
7653,2016-06-05,DOG,PIT BULL,MALE,WHT BRN,40299
7654,2016-06-02,DOG,PIT BULL,MALE,BLK WHT,40031
7655,2016-06-01,DOG,SIBERAN HUSKY,UNKNOWN,WHT,40217
7656,2016-06-01,DOG,BOXER,UNKNOWN,BLK WHT,40217
7657,2016-06-03,DOG,GERM SHEPHERD,MALE,BLK BRN,40220
7658,2016-05-29,DOG,COLLIE,UNKNOWN,,45142
7659,2016-06-08,DOG,PIT BULL,,,40205
7660,2016-06-08,DOG,PIT BULL,UNKNOWN,BLK BRN,42157
7661,2016-06-08,DOG,GERM SHEPHERD,MALE,BLK BRN,40228
7662,2016-06-08,DOG,PIT BULL,,TAN WHT,40207
7663,2016-06-10,CAT,,MALE,GREY,40291
